longitude,latitude,yrbuilt,stories code,TLA,Wall code,#beds,#baths,#halfbaths,frontage,garage type code,garage sqft,#rooms,lotsize,sale date yymmdd,sold93,sold94,sold95,sold96,sold97,sold98,price
-83.635264,41.726154,1955,1,1043,6,3,1,0,60,3,352,6,10100,950726,0,0,1,0,0,0,57900
-83.561968,41.657283,1914,4,1163,6,3,1,0,34,3,192,6,2900,960717,0,0,0,1,0,0,35000
-83.678833,41.680046,1952,1,958,6,3,1,0,63,2,280,5,8200,980630,0,0,0,0,0,1,69700
-83.553609,41.724029,1972,5,1282,7,3,1,1,50,2,294,7,6000,951026,0,0,1,0,0,0,88000
-83.685811,41.702993,1983,5,2985,7,4,2,1,67,2,462,8,15100,930927,1,0,0,0,0,0,190000
-83.586561,41.622131,1942,1,832,3,2,1,0,35,3,240,5,5000,970804,0,0,0,0,1,0,55000
-83.667287,41.710327,1949,1,1536,3,3,1,0,75,3,400,7,10200,970627,0,0,0,0,1,0,50000
-83.681903,41.671012,1928,1,660,6,1,1,0,43,3,384,3,12900,950505,0,0,1,0,0,0,45000
-83.685356,41.702935,1983,5,2924,7,4,2,1,104,2,528,9,15200,950928,0,0,1,0,0,0,213500
-83.677423,41.595896,1981,1,1580,7,3,1,1,90,2,660,6,11300,930820,1,0,0,0,0,0,100000
-83.639569,41.625593,1976,1,1015,7,3,2,0,50,3,440,5,6000,930129,1,0,0,0,0,0,49000
-83.619238,41.700895,1956,1,1421,3,3,1,0,68,2,240,5,8200,980626,0,0,0,0,0,1,79500
-83.560249,41.703874,1942,1,1053,6,2,1,0,40,3,484,4,5300,961009,0,0,0,1,0,0,43000
-83.587177,41.679743,1951,1,816,3,3,1,0,48,0,0,5,4800,960719,0,0,0,1,0,0,34900
-83.627328,41.718343,1962,1,1887,7,4,1,1,52,3,308,7,6200,930721,1,0,0,0,0,0,84000
-83.673063,41.603366,1977,5,1658,7,4,2,1,110,2,484,8,15300,980508,0,0,0,0,0,1,149900
-83.482653,41.651966,1925,1,1190,6,3,1,0,64,0,0,4,8800,960216,0,0,0,1,0,0,67000
-83.614954,41.67212,1950,4,2007,4,3,2,0,65,2,280,6,9800,950616,0,0,1,0,0,0,117000
-83.707398,41.668431,1986,5,2257,6,3,2,1,70,2,441,7,7000,940113,0,1,0,0,0,0,154000
-83.618745,41.66682,1927,5,2004,7,4,1,2,50,3,361,8,7500,940627,0,1,0,0,0,0,131000
-83.713523,41.632711,1997,5,2379,7,3,2,0,65,2,441,7,16830,970626,0,0,0,0,1,0,35300
-83.612982,41.70211,1951,1,1275,4,2,1,0,45,3,308,5,5900,940426,0,1,0,0,0,0,70000
-83.508651,41.672784,1897,1,1644,6,3,1,0,30,3,552,7,3700,970326,0,0,0,0,1,0,16100
-83.633984,41.650008,1973,2,1500,3,3,1,1,50,2,288,5,6000,971211,0,0,0,0,1,0,40050
-83.557556,41.683676,1912,4,1210,6,3,1,0,36,0,0,6,2600,950403,0,0,1,0,0,0,13800
-83.428558,41.625183,1953,1,1498,4,3,1,0,160,2,682,5,51000,980831,0,0,0,0,0,1,149000
-83.507924,41.622648,1927,5,1232,6,3,1,0,40,3,352,6,4500,930702,1,0,0,0,0,0,25000
-83.626811,41.717766,1962,1,1750,6,3,2,0,50,3,440,6,6000,950530,0,0,1,0,0,0,98800
-83.58504,41.636836,1897,5,1446,6,3,1,0,30,0,0,8,3600,970321,0,0,0,0,1,0,15000
-83.873881,41.528368,1991,5,3159,6,3,2,0,200,2,1020,8,65427,940825,0,1,0,0,0,0,122000
-83.710036,41.626524,1923,1,1200,6,2,1,0,35,0,0,5,10500,951003,0,0,1,0,0,0,74000
-83.516972,41.620717,1936,1,1467,3,3,1,0,35,3,400,7,4400,960919,0,0,0,1,0,0,58400
-83.698634,41.578709,1997,1,2196,7,3,2,1,115,2,562,6,15073,970513,0,0,0,0,1,0,29900
-83.533105,41.683981,1955,1,1409,4,3,1,0,40,3,360,5,5000,970620,0,0,0,0,1,0,60000
-83.617408,41.68906,1929,5,1264,6,3,1,0,40,3,216,6,4900,980721,0,0,0,0,0,1,83000
-83.679129,41.66216,1948,1,1492,7,2,1,1,134,2,441,5,34000,980820,0,0,0,0,0,1,112000
-83.52955,41.641707,1915,4,1200,6,3,1,0,30,3,440,6,3500,980831,0,0,0,0,0,1,46900
-83.646972,41.580268,1955,5,1415,6,3,2,0,55,2,200,6,7900,931221,1,0,0,0,0,0,73900
-83.582757,41.622797,1927,5,1251,6,3,1,0,35,3,228,6,4000,970516,0,0,0,0,1,0,60000
-83.588942,41.619755,1925,1,1392,6,3,1,0,35,3,216,6,4200,951128,0,0,1,0,0,0,40000
-83.645957,41.688917,1957,1,1728,7,3,2,0,90,2,480,7,11200,950906,0,0,1,0,0,0,117000
-83.507234,41.640285,1925,4,1230,6,3,1,0,31,3,360,6,4000,980429,0,0,0,0,0,1,47000
-83.623694,41.60377,1955,3,1379,7,3,1,1,58,2,725,5,6900,930830,1,0,0,0,0,0,65500
-83.622093,41.718909,1949,1,1195,7,2,1,0,70,3,576,6,10150,971202,0,0,0,0,1,0,84500
-83.508218,41.673048,1897,1,1184,6,3,1,0,33,3,600,6,4000,930225,1,0,0,0,0,0,15000
-83.50163,41.657188,1899,1,1174,6,3,1,0,93,3,440,6,5900,950815,0,0,1,0,0,0,17500
-83.649976,41.686502,1956,1,1432,4,3,1,1,100,2,552,7,11000,971216,0,0,0,0,1,0,109500
-83.62663,41.719268,1952,5,1330,6,5,2,0,53,3,280,7,6400,940630,0,1,0,0,0,0,50000
-83.459818,41.730062,1958,1,925,4,2,1,0,50,0,0,4,7500,980521,0,0,0,0,0,1,39000
-83.578444,41.627137,1910,4,1195,6,3,1,0,30,3,384,6,3400,950608,0,0,1,0,0,0,37000
-83.643565,41.708189,1973,5,1768,7,3,1,1,60,2,440,7,8400,960911,0,0,0,1,0,0,123000
-83.55735,41.726675,1959,1,1232,4,3,1,1,70,2,273,6,10300,930816,1,0,0,0,0,0,75900
-83.606478,41.696451,1926,5,1123,6,2,1,0,40,3,400,5,4400,960905,0,0,0,1,0,0,62500
-83.646699,41.570536,1965,1,1075,4,3,1,1,50,3,440,5,5800,930526,1,0,0,0,0,0,66500
-83.537871,41.677823,1907,4,1096,6,3,1,0,32,0,0,6,3500,960826,0,0,0,1,0,0,18001
-83.679279,41.659108,1954,1,708,6,3,1,0,40,3,336,6,5800,951129,0,0,1,0,0,0,40000
-83.492677,41.716068,1972,5,1652,7,3,1,1,64,2,400,7,8200,940921,0,1,0,0,0,0,113750
-83.648164,41.570093,1928,4,1382,6,3,1,1,52,3,400,6,6100,950302,0,0,1,0,0,0,85500
-83.644036,41.575298,1951,1,1365,4,2,1,1,120,2,418,5,15600,980925,0,0,0,0,0,1,110000
-83.611783,41.727625,1971,5,1920,6,4,1,1,65,2,440,8,8300,950503,0,0,1,0,0,0,128000
-83.507866,41.645158,1919,4,1203,3,3,1,0,30,3,360,6,3800,980126,0,0,0,0,0,1,35900
-83.825232,41.462922,1958,1,928,6,2,1,0,140,2,364,4,42800,960628,0,0,0,1,0,0,62000
-83.615982,41.706177,1916,1,888,7,2,1,0,45,0,0,5,5700,940926,0,1,0,0,0,0,38000
-83.566162,41.646781,1897,4,1446,6,6,1,0,35,3,352,7,2500,960311,0,0,0,1,0,0,7700
-83.70344,41.665784,1979,5,2007,7,4,2,1,73,2,462,8,9100,951024,0,0,1,0,0,0,150000
-83.563212,41.625901,1917,4,1414,6,3,1,0,30,3,400,7,3000,930623,1,0,0,0,0,0,22000
-83.716411,41.624511,1975,1,1508,4,3,1,1,156,2,528,5,38800,940809,0,1,0,0,0,0,115000
-83.675542,41.56227,1993,1,1288,3,3,2,0,75,0,0,5,15000,930715,1,0,0,0,0,0,68999
-83.682474,41.64469,1954,1,1400,4,3,1,1,66,3,560,6,19800,940127,0,1,0,0,0,0,67900
-83.490203,41.632669,1954,1,1558,3,3,2,0,130,2,440,5,87100,961122,0,0,0,1,0,0,125000
-83.516819,41.641023,1897,1,1396,6,3,1,0,40,3,400,6,5100,950807,0,0,1,0,0,0,40046
-83.717784,41.601027,1990,5,2724,7,4,2,1,66,2,484,9,14400,980417,0,0,0,0,0,1,217000
-83.588345,41.687287,1919,4,833,6,2,1,0,30,3,440,7,3600,950705,0,0,1,0,0,0,42500
-83.66081,41.706186,1929,1,1649,6,3,2,0,40,3,432,6,8300,980603,0,0,0,0,0,1,86000
-83.603128,41.60552,1938,5,1366,3,3,1,0,40,3,460,6,10000,980720,0,0,0,0,0,1,124900
-83.607382,41.681136,1938,5,1635,4,3,1,2,45,2,209,7,6100,941223,0,1,0,0,0,0,75000
-83.570565,41.704078,1953,5,1176,6,3,1,0,39,3,360,6,5100,940826,0,1,0,0,0,0,56250
-83.56031,41.642669,1909,4,1259,6,3,1,0,30,3,320,6,3200,980527,0,0,0,0,0,1,10000
-83.60928,41.689651,1928,5,1304,3,3,1,1,40,3,360,6,4300,970625,0,0,0,0,1,0,91000
-83.782934,41.564279,1974,3,1752,7,3,1,0,248,2,621,6,210400,960724,0,0,0,1,0,0,150000
-83.552524,41.63642,1877,4,1296,7,4,1,0,32,0,0,7,3200,930520,1,0,0,0,0,0,9000
-83.621898,41.665678,1955,5,1640,5,3,1,1,50,2,360,6,7500,980310,0,0,0,0,0,1,97000
-83.615516,41.672372,1950,5,1536,4,3,1,1,75,2,308,6,11300,950630,0,0,1,0,0,0,116500
-83.625945,41.684712,1955,1,1400,6,3,1,0,85,3,336,6,10700,980918,0,0,0,0,0,1,105000
-83.624454,41.573447,1935,5,2670,7,3,1,1,150,3,440,6,15000,940610,0,1,0,0,0,0,190000
-83.642554,41.642053,1971,3,1104,6,3,1,0,70,2,264,5,8400,961101,0,0,0,1,0,0,35000
-83.499987,41.653079,1957,1,1314,4,3,1,0,80,2,330,5,8000,980930,0,0,0,0,0,1,72500
-83.588616,41.691335,1924,5,1475,6,4,1,0,40,3,441,7,4300,980803,0,0,0,0,0,1,58000
-83.618492,41.721661,1947,1,1397,6,3,1,0,35,3,440,6,5200,960725,0,0,0,1,0,0,66000
-83.625958,41.597583,1959,1,1133,3,3,1,0,66,2,252,5,8400,970626,0,0,0,0,1,0,70000
-83.66696,41.617841,1953,1,1080,6,3,1,0,91,2,364,6,12200,940801,0,1,0,0,0,0,48000
-83.723535,41.675313,1971,1,1416,3,4,1,1,120,3,720,6,24000,951221,0,0,1,0,0,0,65800
-83.753678,41.719223,1994,5,3188,7,4,3,0,110,2,702,9,16500,970828,0,0,0,0,1,0,312500
-83.572528,41.630571,1897,1,1182,6,4,1,0,30,3,400,8,3600,970709,0,0,0,0,1,0,31500
-83.636952,41.657669,1956,1,1330,7,3,1,1,165,2,616,6,43100,960408,0,0,0,1,0,0,84000
-83.605854,41.589109,1951,1,1276,4,2,1,0,80,2,330,5,12300,980505,0,0,0,0,0,1,94207
-83.613132,41.688433,1947,5,1390,7,3,1,0,42,3,280,6,4700,970623,0,0,0,0,1,0,92000
-83.721247,41.671337,1993,5,2649,7,4,2,1,78,2,483,8,10200,931014,1,0,0,0,0,0,215500
-83.502452,41.640607,1911,1,994,6,2,1,0,30,3,240,5,3600,950322,0,0,1,0,0,0,34200
-83.592255,41.646325,1929,1,874,6,3,1,0,60,0,0,6,3300,980917,0,0,0,0,0,1,17500
-83.630142,41.675959,1952,1,1736,7,3,2,0,90,0,0,7,12600,980706,0,0,0,0,0,1,92000
-83.668122,41.699575,1948,1,1709,6,2,1,0,125,2,462,8,30000,940906,0,1,0,0,0,0,145500
-83.563782,41.698496,1922,5,1274,6,3,1,1,40,3,360,7,4900,940412,0,1,0,0,0,0,54500
-83.641188,41.715862,1927,1,1184,6,2,1,0,45,3,320,6,5000,970724,0,0,0,0,1,0,36000
-83.532513,41.674663,1916,4,1274,7,3,2,0,30,0,0,6,2400,970421,0,0,0,0,1,0,29730
-83.663033,41.651632,1953,1,713,6,2,1,0,40,0,0,4,4400,980908,0,0,0,0,0,1,41000
-83.65161,41.718989,1982,4,2272,7,4,3,0,90,2,600,9,15100,940613,0,1,0,0,0,0,215000
-83.709584,41.641013,1933,1,1122,6,4,1,0,55,3,504,6,10700,950515,0,0,1,0,0,0,54000
-83.595692,41.631085,1921,1,824,6,2,1,0,40,2,240,5,5100,970310,0,0,0,0,1,0,40900
-83.596117,41.607032,1946,1,1293,4,2,1,0,83,2,240,5,7900,970701,0,0,0,0,1,0,74900
-83.498401,41.619275,1957,1,975,4,3,1,0,60,3,440,5,7200,960314,0,0,0,1,0,0,64900
-83.640445,41.685659,1952,1,1844,7,3,2,0,110,2,500,8,28300,940622,0,1,0,0,0,0,96500
-83.659567,41.663241,1974,1,3044,7,3,2,1,112,2,550,8,25600,960401,0,0,0,1,0,0,143000
-83.549305,41.693654,1927,1,793,3,2,1,1,30,0,0,5,3000,980327,0,0,0,0,0,1,21900
-83.600172,41.680915,1948,1,816,6,2,1,0,40,3,864,4,5900,940928,0,1,0,0,0,0,51500
-83.860004,41.491247,1992,5,1994,6,3,2,1,197,2,506,5,44300,950210,0,0,1,0,0,0,124000
-83.697645,41.682062,1936,1,912,6,2,1,0,100,2,576,4,24300,970812,0,0,0,0,1,0,37200
-83.708097,41.68852,1980,1,1272,7,3,1,1,70,2,436,6,9800,930819,1,0,0,0,0,0,106000
-83.602666,41.690005,1923,4,1131,6,3,1,0,40,3,216,6,4800,960430,0,0,0,1,0,0,64500
-83.567339,41.694819,1922,5,1268,3,3,1,0,32,0,0,6,3700,960521,0,0,0,1,0,0,45500
-83.716555,41.708138,1988,5,2980,7,4,2,1,84,2,462,9,13600,970917,0,0,0,0,1,0,251000
-83.670249,41.637129,1962,1,1270,4,3,1,1,87,3,462,5,128100,980522,0,0,0,0,0,1,92000
-83.526813,41.638062,1912,4,856,6,2,1,0,36,0,0,5,1200,931109,1,0,0,0,0,0,16500
-83.608527,41.630332,1954,1,1368,6,3,1,0,60,3,400,7,8400,940701,0,1,0,0,0,0,51900
-83.523326,41.6204,1951,1,780,6,2,1,0,53,3,308,4,6300,950616,0,0,1,0,0,0,46500
-83.638787,41.590921,1981,5,2016,7,4,2,0,59,2,440,8,9400,940829,0,1,0,0,0,0,122000
-83.521312,41.639216,1917,5,2112,6,5,1,0,50,3,768,9,5300,950612,0,0,1,0,0,0,40000
-83.592895,41.64714,1960,1,726,6,2,1,0,30,3,280,4,3600,970107,0,0,0,0,1,0,20500
-83.664928,41.721119,1952,1,1224,6,3,1,0,50,2,396,6,7000,980527,0,0,0,0,0,1,115000
-83.475899,41.652481,1953,5,1344,6,4,2,0,55,3,720,7,7000,980515,0,0,0,0,0,1,91000
-83.409582,41.689963,1907,4,1252,6,3,1,0,40,0,0,6,3200,950414,0,0,1,0,0,0,40000
-83.547505,41.668538,1902,5,2002,6,4,1,0,42,0,0,8,6900,950804,0,0,1,0,0,0,9300
-83.48145,41.642433,1957,1,1168,4,2,1,0,75,2,440,4,11300,980610,0,0,0,0,0,1,95000
-83.548487,41.704944,1942,1,705,6,2,1,0,40,3,280,4,4800,970604,0,0,0,0,1,0,54000
-83.641444,41.727418,1963,1,1128,4,3,1,1,60,2,264,6,10200,930712,1,0,0,0,0,0,63900
-83.603078,41.660246,1927,5,1334,6,3,1,0,47,3,360,6,5100,950717,0,0,1,0,0,0,54000
-83.586176,41.624857,1950,1,720,6,2,1,0,35,3,300,4,3600,950417,0,0,1,0,0,0,48000
-83.587536,41.691773,1921,5,1364,6,3,1,1,38,3,462,6,4100,950428,0,0,1,0,0,0,48500
-83.599091,41.647696,1955,1,1615,4,3,1,1,50,3,352,5,6000,950214,0,0,1,0,0,0,68000
-83.608291,41.702721,1929,5,1240,6,3,1,0,40,3,216,7,5500,960531,0,0,0,1,0,0,80000
-83.578911,41.629942,1912,5,1264,6,3,1,0,33,3,484,6,3700,970828,0,0,0,0,1,0,47900
-83.608723,41.685008,1928,5,1432,3,3,1,1,40,3,324,7,4300,961126,0,0,0,1,0,0,78500
-83.554803,41.712518,1950,1,869,3,2,1,0,49,3,396,4,6500,971016,0,0,0,0,1,0,62000
-83.596233,41.628328,1928,5,1389,3,3,1,0,31,0,0,6,4700,940422,0,1,0,0,0,0,54000
-83.658859,41.634956,1977,5,1816,7,4,2,2,60,2,420,9,7800,941011,0,1,0,0,0,0,70000
-83.616348,41.603105,1950,1,1352,6,2,1,0,40,3,320,5,4600,980803,0,0,0,0,0,1,87000
-83.646458,41.660924,1972,1,1284,7,2,1,0,72,2,644,4,10600,930514,1,0,0,0,0,0,76000
-83.489621,41.722183,1925,1,771,6,2,1,0,40,3,384,5,4800,950109,0,0,1,0,0,0,64900
-83.584757,41.702659,1947,5,1324,3,3,1,1,44,2,253,6,5400,970930,0,0,0,0,1,0,65000
-83.740951,41.633005,1994,5,1676,7,4,2,1,78,2,420,6,9360,950516,0,0,1,0,0,0,140000
-83.644186,41.641425,1975,1,1044,4,3,1,0,50,3,308,6,6000,971205,0,0,0,0,1,0,48000
-83.60729,41.597985,1941,5,1634,4,3,1,1,50,3,672,6,7800,940606,0,1,0,0,0,0,119000
-83.649755,41.688401,1966,1,1522,4,3,2,0,60,3,484,6,7200,960909,0,0,0,1,0,0,108750
-83.517248,41.62427,1928,1,990,6,2,1,0,30,0,0,4,4200,950303,0,0,1,0,0,0,28000
-83.553939,41.716098,1955,1,1348,6,3,1,0,54,3,576,6,8900,950823,0,0,1,0,0,0,79900
-83.615719,41.705482,1923,1,783,3,2,1,0,40,3,600,4,7200,970611,0,0,0,0,1,0,41500
-83.574571,41.690464,1917,4,1510,6,3,1,1,30,3,480,6,4000,980714,0,0,0,0,0,1,53000
-83.642237,41.725609,1964,1,1152,4,3,1,1,60,2,240,6,7500,980715,0,0,0,0,0,1,78500
-83.526356,41.626087,1892,4,1382,6,3,1,0,34,0,0,6,3900,970107,0,0,0,0,1,0,11000
-83.670836,41.652525,1953,1,1040,6,2,1,0,40,3,360,5,4800,960911,0,0,0,1,0,0,55000
-83.575677,41.700394,1927,5,1830,6,3,1,1,57,3,576,7,6200,980821,0,0,0,0,0,1,97000
-83.540055,41.675321,1911,4,1405,6,3,1,0,30,3,450,7,3600,980128,0,0,0,0,0,1,29900
-83.498719,41.717798,1978,5,1344,7,3,1,1,50,2,240,7,6000,931228,1,0,0,0,0,0,83000
-83.462062,41.728082,1917,5,1120,6,2,1,0,35,3,280,5,3700,930125,1,0,0,0,0,0,58700
-83.391118,41.649138,1953,1,1528,7,2,1,0,382,2,550,5,272500,930609,1,0,0,0,0,0,129750
-83.797524,41.641577,1955,1,1560,6,3,1,0,326,3,1216,7,208217,930429,1,0,0,0,0,0,26000
-83.491548,41.731388,1962,1,1319,7,3,1,0,70,2,680,6,11000,960805,0,0,0,1,0,0,60000
-83.649759,41.603075,1963,3,2175,4,3,1,1,75,2,374,6,18800,940614,0,1,0,0,0,0,97500
-83.546365,41.683128,1925,5,1345,3,3,1,0,31,3,480,6,3400,960611,0,0,0,1,0,0,34900
-83.594761,41.686141,1927,5,1124,6,3,1,0,40,3,216,6,5600,980604,0,0,0,0,0,1,60000
-83.582214,41.630566,1929,5,1384,6,3,1,0,38,3,360,7,4800,930907,1,0,0,0,0,0,51500
-83.574416,41.658758,1903,4,1608,3,4,1,0,36,3,360,7,3400,970421,0,0,0,0,1,0,6000
-83.656566,41.683418,1960,4,2732,7,4,3,1,83,2,483,8,11900,930218,1,0,0,0,0,0,165800
-83.788126,41.544089,1990,4,3017,6,3,2,1,166,2,483,7,214100,930406,1,0,0,0,0,0,189000
-83.614999,41.608337,1973,1,1050,7,3,1,1,40,3,440,5,4800,931115,1,0,0,0,0,0,70000
-83.533679,41.68609,1947,1,795,4,2,1,0,53,2,280,4,5000,940502,0,1,0,0,0,0,41000
-83.587625,41.688427,1923,1,827,6,2,1,0,33,3,320,5,3800,941003,0,1,0,0,0,0,30000
-83.301241,41.632363,1945,1,1336,3,2,1,0,320,3,720,5,186400,950913,0,0,1,0,0,0,55000
-83.625848,41.722481,1958,1,944,6,3,2,0,40,3,294,5,5200,931019,1,0,0,0,0,0,54500
-83.562269,41.700224,1922,1,1394,6,4,1,0,43,0,0,7,6000,970324,0,0,0,0,1,0,57900
-83.656569,41.689505,1965,3,1752,7,3,1,1,55,2,275,8,7400,970528,0,0,0,0,1,0,115000
-83.520097,41.634913,1910,5,1520,3,4,2,0,30,3,480,6,3800,970826,0,0,0,0,1,0,36700
-83.47877,41.64891,1922,2,1500,7,3,1,1,71,2,288,6,10600,941229,0,1,0,0,0,0,86000
-83.599855,41.69162,1927,5,1352,3,3,1,1,40,3,264,6,4800,971031,0,0,0,0,1,0,83500
-83.545305,41.670508,1897,4,1601,6,4,1,0,34,3,400,9,4100,950113,0,0,1,0,0,0,10500
-83.666794,41.661345,1927,5,1552,3,3,1,0,50,3,360,6,7000,980617,0,0,0,0,0,1,87000
-83.708781,41.662806,1979,5,2237,7,4,2,1,72,2,483,8,9200,971226,0,0,0,0,1,0,145000
-83.636804,41.715749,1952,1,1400,6,3,1,0,60,3,624,5,7900,941006,0,1,0,0,0,0,64900
-83.716267,41.603972,1978,5,2152,7,4,2,1,95,2,506,8,13400,980727,0,0,0,0,0,1,163000
-83.627889,41.718718,1917,1,785,3,3,1,0,50,3,400,6,8200,970102,0,0,0,0,1,0,40000
-83.56484,41.697719,1927,5,1304,6,2,1,1,43,3,576,6,5200,961105,0,0,0,1,0,0,64000
-83.588728,41.693236,1927,1,1466,1,3,1,1,40,3,460,6,5200,930702,1,0,0,0,0,0,50000
-83.584027,41.629715,1917,5,1247,6,3,1,0,40,3,160,6,4600,930721,1,0,0,0,0,0,49500
-83.621762,41.694033,1957,1,1189,3,2,1,0,49,3,440,5,6000,961118,0,0,0,1,0,0,67500
-83.597661,41.676051,1948,1,1191,4,2,1,1,40,3,320,5,5400,950522,0,0,1,0,0,0,54900
-83.461422,41.730291,1958,1,1389,6,3,1,0,77,3,720,6,11500,960606,0,0,0,1,0,0,64000
-83.501843,41.646544,1925,1,1093,6,3,1,0,30,0,0,6,3400,941214,0,1,0,0,0,0,28000
-83.458203,41.728267,1926,1,1017,6,3,1,0,43,3,280,6,4500,930820,1,0,0,0,0,0,48500
-83.52968,41.635377,1912,1,576,6,2,1,0,30,0,0,5,2300,980611,0,0,0,0,0,1,14700
-83.631537,41.671099,1950,1,1505,7,4,2,0,148,2,480,6,26900,940802,0,1,0,0,0,0,130000
-83.599126,41.598999,1937,5,1872,2,3,1,1,60,2,276,5,8000,930716,1,0,0,0,0,0,99000
-83.683768,41.649022,1948,1,1110,6,2,1,0,110,3,440,4,20700,971007,0,0,0,0,1,0,60000
-83.714763,41.63371,1997,5,2001,7,4,2,1,84,2,484,8,12133,970529,0,0,0,0,1,0,33900
-83.732909,41.638813,1996,5,1975,7,2,2,1,60,2,484,6,24522,961112,0,0,0,1,0,0,172000
-83.557119,41.627515,1867,5,1744,6,3,1,0,37,3,486,9,5300,930114,1,0,0,0,0,0,16500
-83.472583,41.714997,1922,5,1400,1,2,1,0,30,3,400,5,3800,970502,0,0,0,0,1,0,52500
-83.572094,41.62292,1902,1,1222,3,2,1,0,30,0,0,5,3600,940711,0,1,0,0,0,0,30000
-83.577879,41.701514,1928,5,1186,6,3,1,0,68,3,400,6,5400,970804,0,0,0,0,1,0,54280
-83.552769,41.68522,1914,5,1323,6,3,1,0,37,3,324,7,4700,980505,0,0,0,0,0,1,35000
-83.469128,41.646342,1972,2,1860,7,3,1,1,68,2,624,6,8500,951228,0,0,1,0,0,0,119900
-83.626975,41.574267,1964,1,1344,4,3,1,0,40,2,425,5,4000,970718,0,0,0,0,1,0,112000
-83.62331,41.672974,1953,1,2329,4,3,2,1,95,2,437,7,12900,940527,0,1,0,0,0,0,130000
-83.760925,41.62042,1907,4,864,6,2,0,1,140,3,352,4,42300,930727,1,0,0,0,0,0,65000
-83.637196,41.584128,1990,2,1716,4,4,2,0,120,2,572,7,8400,950320,0,0,1,0,0,0,104000
-83.564693,41.635375,1892,1,1076,3,3,1,0,30,3,440,6,4500,980130,0,0,0,0,0,1,6500
-83.56561,41.644403,1919,5,1486,6,3,1,0,45,0,0,7,5000,970429,0,0,0,0,1,0,7000
-83.626274,41.674254,1954,1,1807,4,3,2,1,110,2,552,5,14900,941103,0,1,0,0,0,0,124500
-83.51862,41.667761,1902,1,920,6,3,1,0,25,0,0,5,3300,980901,0,0,0,0,0,1,6000
-83.545246,41.635675,1892,1,916,6,2,1,0,27,0,0,5,2700,940415,0,1,0,0,0,0,8000
-83.591745,41.679415,1951,1,1138,6,2,1,0,60,2,312,5,8100,951103,0,0,1,0,0,0,46000
-83.617929,41.717167,1964,1,1134,6,3,1,1,60,3,768,5,11700,980915,0,0,0,0,0,1,77400
-83.653309,41.725297,1956,3,2169,4,3,1,1,100,2,616,8,21100,960516,0,0,0,1,0,0,120000
-83.527047,41.721054,1925,5,1256,7,3,1,0,42,3,441,6,5700,940701,0,1,0,0,0,0,41000
-83.680025,41.669477,1925,4,1024,6,2,1,0,100,4,216,4,24600,960808,0,0,0,1,0,0,77000
-83.569298,41.675377,1907,4,968,3,2,1,0,30,3,400,5,4500,980224,0,0,0,0,0,1,4800
-83.660826,41.649921,1930,1,905,3,2,1,0,40,3,280,4,5000,980911,0,0,0,0,0,1,63400
-83.509649,41.647671,1926,4,1531,6,4,1,1,30,3,264,7,3500,951016,0,0,1,0,0,0,50000
-83.56236,41.710296,1949,5,1098,6,3,1,0,40,3,448,6,4600,951023,0,0,1,0,0,0,62500
-83.537088,41.677102,1913,4,1396,6,3,1,0,30,0,0,7,2300,980625,0,0,0,0,0,1,41500
-83.638646,41.716854,1948,1,817,6,3,1,0,60,3,484,5,7900,930817,1,0,0,0,0,0,53500
-83.523346,41.621034,1916,4,1212,6,3,1,0,35,0,0,7,4200,980824,0,0,0,0,0,1,52500
-83.653697,41.694393,1965,1,2160,4,4,1,2,109,2,575,8,14600,951102,0,0,1,0,0,0,175000
-83.645577,41.707336,1959,1,2373,7,4,1,0,205,2,522,8,29708,960521,0,0,0,1,0,0,145000
-83.593325,41.676511,1921,1,1136,6,3,1,0,80,3,484,5,11300,970408,0,0,0,0,1,0,49000
-83.612388,41.706215,1927,5,1254,6,3,1,0,40,3,576,6,4600,950530,0,0,1,0,0,0,64900
-83.538811,41.681755,1907,1,1012,3,3,1,1,60,3,288,6,7140,940816,0,1,0,0,0,0,30000
-83.491429,41.703789,1964,1,1307,7,3,1,0,55,3,400,6,6400,980729,0,0,0,0,0,1,93000
-83.568814,41.68817,1912,5,1232,3,3,2,0,33,3,360,6,6600,961016,0,0,0,1,0,0,55000
-83.560469,41.712027,1950,1,1054,3,3,1,0,40,3,308,6,5400,941024,0,1,0,0,0,0,53000
-83.631998,41.60613,1964,5,1681,7,4,1,1,60,2,400,8,9200,930701,1,0,0,0,0,0,95000
-83.506713,41.671362,1897,1,524,6,2,1,0,25,0,0,4,1700,950724,0,0,1,0,0,0,4000
-83.661923,41.558602,1925,5,1894,3,4,1,1,52,3,576,7,6800,970710,0,0,0,0,1,0,128000
-83.575751,41.722776,1972,5,2016,7,5,2,1,50,3,576,8,8300,960701,0,0,0,1,0,0,80000
-83.649682,41.581215,1956,1,1385,6,3,1,0,55,2,198,6,8100,970630,0,0,0,0,1,0,89900
-83.609132,41.698101,1952,1,1428,4,2,1,1,124,3,480,5,20000,930409,1,0,0,0,0,0,65000
-83.587508,41.614338,1907,5,2204,1,4,1,1,50,3,504,8,10600,960802,0,0,0,1,0,0,105000
-83.623139,41.716729,1928,1,764,3,2,1,0,76,3,528,4,10600,970716,0,0,0,0,1,0,58000
-83.575042,41.687794,1917,5,1270,3,3,1,0,30,3,352,6,5200,961119,0,0,0,1,0,0,30000
